Treatment,AvgTemp,WaterLeft,EcLeft,WeightedSpad,new_leaf,Size_temp,Avg_temp,Max_temp
A,35,200,0.045,61.35,0,19921,2844.080669,3567
A,35,200,0.045,62.1,0,21453,2849.293339,3613
A,35,200,0.045,60.31666667,1,22329,3011.861391,3732
A,35,200,0.045,58.53333333,0,23893,2726.440547,3535
A,35,200,0.045,56.75,0,23207,2904.038954,3654
A,35,200,0.045,54.96666667,1,24401,2738.344863,3514
A,35,200,0.045,53.18333333,0,27795,2867.062097,3504
A,35,200,0.045,51.4,1,22447,3070.558738,3631
A,35,200,0.045,52.36666667,0,23098,2872.599922,3596
A,35,200,0.045,53.33333333,1,19838,3002.475955,3638
A,35,200,0.045,54.3,1,20198,3228.673334,3529
A,35,200,0.045,55.26666667,0,20696,3036.265607,3661
A,35,200,0.045,56.23333333,1,24221,2892.37773,3529
A,35,200,0.045,57.2,1,19340,3184.759255,3641
A,35,200,0.045,57.2,1,29830,3125.299061,3501
A,35,200,0.045,57.2,1,33535,3194.665901,3561
A,35,200,0.045,57.2,0,29890,2983.844496,3482
B,35,142.5,1.625,63.9,1,28636,2921.563731,3499
B,35,142.5,1.625,63.9,0,23058,2823.464698,3344
B,35,142.5,1.625,62.8,0,25571,2827.249071,3354
B,35,142.5,1.625,61.7,0,23394,2837.747371,3380
B,35,142.5,1.625,60.6,0,17335,3143.198385,3424
B,35,142.5,1.625,59.5,0,23448,2996.042562,3334
B,35,142.5,1.625,58.4,1,22901,2834.176761,3684
B,35,142.5,1.625,57.3,1,27741,2917.455319,3399
B,35,142.5,1.625,56.2,0,29627,3106.003645,3647
B,35,142.5,1.625,57.36666667,0,33027,3231.550792,3463
B,35,142.5,1.625,58.53333333,1,24858,3160.339891,3707
B,35,142.5,1.625,59.7,1,25957,3207.367338,3641
B,35,142.5,1.625,60.86666667,1,23817,3188.947055,3622
B,35,142.5,1.625,62.03333333,0,19357,3101.825903,3488
B,35,142.5,1.625,63.2,0,20581,2813.442107,3503
B,35,142.5,1.625,61.7,0,20131,2784.556157,3463
B,35,142.5,1.625,60.2,1,23962,3153.01156,3523
B,35,142.5,1.625,58.7,1,21700,3192.552258,3477
B,35,142.5,1.625,57.2,1,30147,3139.789332,3453
B,35,142.5,1.625,55.7,0,18317,2778.179178,3390
B,35,142.5,1.625,54.2,1,26532,2919.753769,3486
B,35,142.5,1.625,54.63333333,1,22127,3243.41307,3615
B,35,142.5,1.625,55.06666667,1,24903,3096.475565,3637
B,35,142.5,1.625,55.5,1,31921,3131.92118,3508
B,35,142.5,1.625,55.93333333,0,24052,3188.66456,3683
B,35,142.5,1.625,56.36666667,0,22998,3064.833464,3459
B,35,142.5,1.625,56.8,0,27479,3076.195313,3509
B,35,142.5,1.625,56.8,0,25681,3367.274911,3710
B,35,142.5,1.625,56.8,1,22327,3007.574103,3718
B,35,142.5,1.625,56.8,1,30264,3329.882765,3689
C,35,90,1.65,50.9,0,23726,3315.370985,3970
C,35,90,1.65,50.9,1,20492,3395.853065,4011
C,35,90,1.65,50.82857143,1,25757,3514.883216,3928
C,35,90,1.65,50.75714286,1,25940,3357.523169,3884
C,35,90,1.65,50.68571429,0,20488,3742.027675,4155
C,35,90,1.65,50.61428571,0,23146,3582.109609,4116
C,35,90,1.65,50.54285714,0,27249,3579.712907,3920
C,35,90,1.65,50.47142857,0,29105,3397.342965,4200
C,35,90,1.65,50.4,1,26977,3492.611224,4031
C,35,90,1.65,50.58333333,1,29630,3434.649443,4052
C,35,90,1.65,50.76666667,1,28459,3407.59345,3888
C,35,90,1.65,50.95,1,30441,3567.028317,3934
C,35,90,1.65,51.13333333,0,28780,3603.126303,3972
C,35,90,1.65,51.31666667,0,24885,3231.21302,3860
C,35,90,1.65,51.5,1,21016,3201.514608,3893
C,35,90,1.65,51.28333333,0,29707,3490.569495,3971
C,35,90,1.65,51.06666667,1,25773,3393.637838,3814
C,35,90,1.65,50.85,0,27169,3256.077073,4011
C,35,90,1.65,50.63333333,0,19974,3110.547562,3768
C,35,90,1.65,50.41666667,0,28230,3439.894439,3902
C,35,90,1.65,50.2,1,32108,3265.946057,4021
C,35,90,1.65,51.91666667,0,25982,3312.729697,3811
C,35,90,1.65,53.63333333,0,24356,3446.74922,4016
C,35,90,1.65,55.35,0,29732,3395.296448,3915
C,35,90,1.65,57.06666667,0,21554,3277.80695,3619
C,35,90,1.65,58.78333333,1,23511,3247.276849,3706
C,35,90,1.65,60.5,0,18896,3048.488146,3656
C,35,90,1.65,60.5,0,29749,3269.303405,3787
C,35,90,1.65,60.5,0,27758,3357.113121,3711
C,35,90,1.65,60.5,0,21096,3169.517823,3468
D,35,57.5,1.675,52.5,0,17087,3300.453561,3797
D,35,57.5,1.675,52.5,0,19686,3313.983745,3866
D,35,57.5,1.675,53.2,1,18239,3356.314546,3682
D,35,57.5,1.675,53.9,1,20614,3374.748084,3929
D,35,57.5,1.675,54.6,0,20561,3322.777102,3720
D,35,57.5,1.675,55.3,0,18151,3295.629662,3853
D,35,57.5,1.675,56,1,25151,3355.141545,4062
D,35,57.5,1.675,56.7,0,20991,3340.573055,3981
D,35,57.5,1.675,57.4,1,19876,3361.482441,4121
D,35,57.5,1.675,56.21666667,1,24408,3351.813913,4134
D,35,57.5,1.675,55.03333333,1,22973,3401.395769,4120
D,35,57.5,1.675,53.85,0,25804,3385.779337,4076
D,35,57.5,1.675,52.66666667,1,23029,3409.457467,3823
D,35,57.5,1.675,51.48333333,0,25734,3378.97921,3990
D,35,57.5,1.675,50.3,1,20358,3409.476275,3785
D,35,57.5,1.675,50.71666667,0,26846,3397.986404,4085
D,35,57.5,1.675,51.13333333,0,25918,3335.986959,3929
D,35,57.5,1.675,51.55,0,23515,3305.788858,3753
D,35,57.5,1.675,51.96666667,0,21821,3347.327529,3885
D,35,57.5,1.675,52.38333333,0,32541,3440.721889,4139
D,35,57.5,1.675,52.8,0,20496,3378.221409,3892
D,35,57.5,1.675,52.51666667,0,26964,3304.73472,3908
D,35,57.5,1.675,52.23333333,0,25886,3323.302866,3871
D,35,57.5,1.675,51.95,1,22946,3208.746143,3670
D,35,57.5,1.675,51.66666667,0,21988,3203.238994,3651
D,35,57.5,1.675,51.38333333,0,19626,3267.543718,3792
D,35,57.5,1.675,51.1,1,23092,3223.742205,3929
D,35,57.5,1.675,51.1,0,31940,3319.153757,3847
D,35,57.5,1.675,51.1,0,33845,3328.634717,3738
D,35,57.5,1.675,51.1,0,25132,3197.815176,3812
A,36,217.5,0.03,59,1,32054,2660.024708,3320
A,36,217.5,0.03,59,0,30338,2651.903553,3477
A,36,217.5,0.03,59.15714286,0,33798,2673.211166,3417
A,36,217.5,0.03,59.31428571,0,26293,2678.809531,3443
A,36,217.5,0.03,59.47142857,0,26299,2714.397163,3419
A,36,217.5,0.03,59.62857143,0,25743,2720.811483,3384
A,36,217.5,0.03,59.78571429,0,29293,2758.391664,3406
A,36,217.5,0.03,59.94285714,0,25537,2809.494263,3401
A,36,217.5,0.03,60.1,0,23051,2808.31157,3461
A,36,217.5,0.03,59.43333333,0,19430,2854.666392,3535
A,36,217.5,0.03,58.76666667,0,22760,2838.519288,3416
A,36,217.5,0.03,58.1,1,33071,2770.489523,3526
A,36,217.5,0.03,57.43333333,1,24178,2800.451857,3432
A,36,217.5,0.03,56.76666667,0,23309,2736.308507,3473
A,36,217.5,0.03,56.1,1,26751,2732.645658,3476
A,36,217.5,0.03,55.66666667,0,25252,2636.983249,3458
A,36,217.5,0.03,55.23333333,1,28758,2691.867272,3524
A,36,217.5,0.03,54.8,0,27587,2681.550295,3508
A,36,217.5,0.03,54.36666667,0,20525,2628.289452,3422
A,36,217.5,0.03,53.93333333,0,24701,2625.673819,3504
A,36,217.5,0.03,53.5,0,23794,2716.990796,3546
A,36,217.5,0.03,54.45,1,27871,2722.144344,3549
A,36,217.5,0.03,55.4,0,22422,2707.622647,3506
A,36,217.5,0.03,56.35,0,24273,2675.997363,3482
A,36,217.5,0.03,57.3,0,23703,2774.463697,3564
A,36,217.5,0.03,58.25,0,22222,2734.547115,3439
A,36,217.5,0.03,59.2,0,23138,2787.906906,3524
A,36,217.5,0.03,59.2,0,28355,2753.868877,3446
A,36,217.5,0.03,59.2,0,31918,2894.698195,3532
A,36,217.5,0.03,59.2,1,30433,2829.475306,3387
B,36,152.5,1.7,61.4,0,31571,3065.000317,3384
B,36,152.5,1.7,61.4,1,23439,2813.034387,3448
B,36,152.5,1.7,61.12857143,1,28387,3064.603903,3279
B,36,152.5,1.7,60.85714286,0,21593,2813.663039,3317
B,36,152.5,1.7,60.58571429,0,21621,2974.908931,3305
B,36,152.5,1.7,60.31428571,0,24219,3080.325819,3328
B,36,152.5,1.7,60.04285714,0,24481,3139.957722,3426
B,36,152.5,1.7,59.77142857,0,26292,3139.338278,3417
B,36,152.5,1.7,59.5,0,26258,3081.780638,3323
B,36,152.5,1.7,58.05,1,30919,3081.530515,3337
B,36,152.5,1.7,56.6,0,28905,3119.833178,3418
B,36,152.5,1.7,55.15,0,29127,3068.220929,3442
B,36,152.5,1.7,53.7,0,26450,3084.044272,3596
B,36,152.5,1.7,52.25,0,21638,2976.290415,3440
B,36,152.5,1.7,50.8,1,25052,3110.641106,3504
B,36,152.5,1.7,51.18333333,1,21857,2899.046301,3304
B,36,152.5,1.7,51.56666667,0,31239,3057.089343,3528
B,36,152.5,1.7,51.95,0,23852,3034.353891,3535
B,36,152.5,1.7,52.33333333,0,28098,3053.656488,3430
B,36,152.5,1.7,52.71666667,0,16204,2884.213281,3382
B,36,152.5,1.7,53.1,0,28837,3161.642369,3442
B,36,152.5,1.7,52.73333333,0,30158,3070.983487,3632
B,36,152.5,1.7,52.36666667,0,25491,3099.524499,3517
B,36,152.5,1.7,52,0,34439,3149.443509,3476
B,36,152.5,1.7,51.63333333,0,23847,3034.308257,3551
B,36,152.5,1.7,51.26666667,1,24338,3154.075232,3464
B,36,152.5,1.7,50.9,1,30986,3213.211192,3478
B,36,152.5,1.7,50.9,0,25247,3094.928031,3417
B,36,152.5,1.7,50.9,0,20865,3081.673472,3505
B,36,152.5,1.7,50.9,0,29911,3194.2697,3442
C,36,92.5,1.655,50.5,0,24713,3430.433335,3803
C,36,92.5,1.655,50.5,0,23226,3294.063636,3983
C,36,92.5,1.655,50.48571429,0,25382,3192.865771,3537
C,36,92.5,1.655,50.47142857,0,26875,3287.607888,3743
C,36,92.5,1.655,50.45714286,0,24241,3109.776783,3793
C,36,92.5,1.655,50.44285714,0,22429,3204.986491,3821
C,36,92.5,1.655,50.42857143,0,24377,3191.98876,3869
C,36,92.5,1.655,50.41428571,0,25660,3507.754871,4072
C,36,92.5,1.655,50.4,0,28094,3491.292696,4158
C,36,92.5,1.655,51.28333333,0,25405,3083.808463,3989
C,36,92.5,1.655,52.16666667,0,25981,3159.227243,3993
C,36,92.5,1.655,53.05,0,27135,3105.653989,3578
C,36,92.5,1.655,53.93333333,1,28599,3113.22312,3727
C,36,92.5,1.655,54.81666667,0,27565,3349.186541,3741
C,36,92.5,1.655,55.7,0,17733,3079.453166,3569
C,36,92.5,1.655,54.85,0,27500,3042.442036,3785
C,36,92.5,1.655,54,0,23936,3119.468625,3536
C,36,92.5,1.655,53.15,0,29056,3428.162032,3800
C,36,92.5,1.655,52.3,1,25988,3579.598738,4200
C,36,92.5,1.655,51.45,1,26671,3342.466987,3933
C,36,92.5,1.655,50.6,0,30512,3399.671277,3811
C,36,92.5,1.655,51.18333333,0,25138,3383.59416,3884
C,36,92.5,1.655,51.76666667,0,26114,3281.402428,3986
C,36,92.5,1.655,52.35,0,25817,3230.020762,4000
C,36,92.5,1.655,52.93333333,1,27282,3279.658053,3842
C,36,92.5,1.655,53.51666667,0,22714,3165.451308,3733
C,36,92.5,1.655,54.1,1,18893,3164.391468,3490
C,36,92.5,1.655,54.1,0,26093,3145.337025,3496
C,36,92.5,1.655,54.1,0,25259,3096.762778,3629
C,36,92.5,1.655,54.1,1,25838,3327.207446,3673
D,36,65,1.666,56.3,0,19642,3212.610019,3700
D,36,65,1.666,56.3,0,18858,3231.24658,3668
D,36,65,1.666,55.17142857,0,20066,3312.607944,3631
D,36,65,1.666,54.04285714,0,19890,3266.257868,3716
D,36,65,1.666,52.91428571,1,19723,3301.559753,3541
D,36,65,1.666,51.78571429,1,23247,3258.019529,3613
D,36,65,1.666,50.65714286,0,29150,3331.715437,3861
D,36,65,1.666,49.52857143,1,24820,3384.652941,3881
D,36,65,1.666,48.4,0,23533,3353.55488,3780
D,36,65,1.666,48.75,0,27347,3364.81285,3867
D,36,65,1.666,49.1,0,21024,3361.973554,3738
D,36,65,1.666,49.45,0,23135,3392.561876,3865
D,36,65,1.666,49.8,0,26588,3466.62893,3898
D,36,65,1.666,50.15,0,29576,3501.286989,3839
D,36,65,1.666,50.5,0,25246,3540.876654,3825
D,36,65,1.666,50.8,0,26521,3500.491384,3921
D,36,65,1.666,51.1,0,26032,3496.789106,3824
D,36,65,1.666,51.4,0,19266,3496.89837,3853
D,36,65,1.666,51.7,0,25700,3607.156965,3960
D,36,65,1.666,52,0,32795,3598.248849,4144
D,36,65,1.666,52.3,0,24193,3620.24846,4000
D,36,65,1.666,52.08333333,0,26772,3568.223069,3888
D,36,65,1.666,51.86666667,0,24481,3574.172828,3966
D,36,65,1.666,51.65,0,21925,3500.325929,3870
D,36,65,1.666,51.43333333,0,22272,3544.123114,3942
D,36,65,1.666,51.21666667,0,17966,3389.635589,4030
D,36,65,1.666,51,0,22957,3472.547328,3986
D,36,65,1.666,51,0,29849,3557.720862,3869
D,36,65,1.666,51,0,34541,3495.276512,3853
D,36,65,1.666,51,0,24216,3457.541543,3830
A,36,207.5,0.04,57.4,0,30515,2909.435294,3586
A,36,207.5,0.04,57.4,0,26821,3221.831028,3930
A,36,207.5,0.04,57.61428571,0,29284,2961.990165,3878
A,36,207.5,0.04,57.82857143,0,29972,3037.825204,3789
A,36,207.5,0.04,58.04285714,0,25387,3144.117422,3500
A,36,207.5,0.04,58.25714286,0,27706,3045.98383,3645
A,36,207.5,0.04,58.47142857,1,36133,3009.031855,3971
A,36,207.5,0.04,58.68571429,1,32672,3062.176359,3689
A,36,207.5,0.04,58.9,0,24154,3043.999586,3746
A,36,207.5,0.04,58.35,1,22500,3088.722889,3565
A,36,207.5,0.04,57.8,0,23522,3090.622013,3590
A,36,207.5,0.04,57.25,0,30354,3335.046979,3921
A,36,207.5,0.04,56.7,0,22306,3159.715816,3730
A,36,207.5,0.04,56.15,1,30854,3034.264666,3729
A,36,207.5,0.04,55.6,0,29100,3054.170584,3765
A,36,207.5,0.04,55.31666667,0,24095,3160.480681,3935
A,36,207.5,0.04,55.03333333,0,32624,3083.773756,3802
A,36,207.5,0.04,54.75,1,36776,3256.674434,3896
A,36,207.5,0.04,54.46666667,0,21921,2918.303088,3627
A,36,207.5,0.04,54.18333333,1,28303,3141.924566,3701
A,36,207.5,0.04,53.9,0,23877,3088.674122,3657
A,36,207.5,0.04,54.83333333,0,32024,3089.44042,3654
A,36,207.5,0.04,55.76666667,0,20627,3242.547971,3656
A,36,207.5,0.04,56.7,0,22834,3300.70049,4006
A,36,207.5,0.04,57.63333333,1,25498,3223.843007,3696
A,36,207.5,0.04,58.56666667,0,23009,2948.593159,3559
A,36,207.5,0.04,59.5,0,22898,2997.011224,3540
A,36,207.5,0.04,59.5,0,29825,3116.570126,3686
A,36,207.5,0.04,59.5,0,33982,3363.549615,3839
A,36,207.5,0.04,59.5,0,32571,3082.869976,3619
B,36,152.5,1.71,63.1,0,31858,2902.740724,3440
B,36,152.5,1.71,63.1,0,23936,2862.900652,3364
B,36,152.5,1.71,62.15714286,0,31425,2961.100971,3669
B,36,152.5,1.71,61.21428571,0,22163,2842.34332,3344
B,36,152.5,1.71,60.27142857,0,22396,3064.924942,3504
B,36,152.5,1.71,59.32857143,1,25893,3009.523848,3408
B,36,152.5,1.71,58.38571429,0,23621,2894.335845,3391
B,36,152.5,1.71,57.44285714,0,26616,2959.695521,3495
B,36,152.5,1.71,56.5,0,28881,3089.570894,3656
B,36,152.5,1.71,56.4,0,28396,3265.977356,3656
B,36,152.5,1.71,56.3,0,26529,3106.818877,3435
B,36,152.5,1.71,56.2,0,28637,3157.011908,3655
B,36,152.5,1.71,56.1,0,25243,3156.287882,3510
B,36,152.5,1.71,56,1,27345,3149.788444,3611
B,36,152.5,1.71,55.9,0,27405,3054.584419,3622
B,36,152.5,1.71,55.83333333,0,28963,3016.93509,3769
B,36,152.5,1.71,55.76666667,0,32498,3253.046218,3613
B,36,152.5,1.71,55.7,0,22439,3291.679932,3563
B,36,152.5,1.71,55.63333333,0,30359,3227.516288,3730
B,36,152.5,1.71,55.56666667,0,19414,2962.540126,3645
B,36,152.5,1.71,55.5,0,28274,3074.666124,3570
B,36,152.5,1.71,54.56666667,0,27428,3360.786313,3830
B,36,152.5,1.71,53.63333333,0,25493,3117.526811,3673
B,36,152.5,1.71,52.7,0,36101,3337.512479,3622
B,36,152.5,1.71,51.76666667,1,24184,3252.928217,3737
B,36,152.5,1.71,50.83333333,0,26787,3266.763617,3601
B,36,152.5,1.71,49.9,0,33442,3246.589648,3611
B,36,152.5,1.71,49.9,1,33151,3335.816778,3730
B,36,152.5,1.71,49.9,0,21815,3035.791199,3504
B,36,152.5,1.71,49.9,0,31418,3180.323222,3808
C,36,87.5,1.7,53.9,0,23617,3050.820341,3718
C,36,87.5,1.7,53.9,0,23010,3119.510908,3564
C,36,87.5,1.7,53.5,0,24865,3210.037362,3654
C,36,87.5,1.7,53.1,0,28085,3140.363076,3926
C,36,87.5,1.7,52.7,0,26128,3425.996288,4004
C,36,87.5,1.7,52.3,1,24580,3249.685598,3908
C,36,87.5,1.7,51.9,0,25597,3263.822049,3965
C,36,87.5,1.7,51.5,0,25039,3083.915212,3948
C,36,87.5,1.7,51.1,0,26590,3213.011734,4080
C,36,87.5,1.7,52.08333333,0,26456,3281.29997,3979
C,36,87.5,1.7,53.06666667,0,25569,3493.986194,3957
C,36,87.5,1.7,54.05,0,28173,3598.536862,3990
C,36,87.5,1.7,55.03333333,0,28167,3588.621152,4054
C,36,87.5,1.7,56.01666667,0,24549,3255.676158,3794
C,36,87.5,1.7,57,0,17542,3286.134705,3791
C,36,87.5,1.7,55.86666667,1,30198,3537.24654,4012
C,36,87.5,1.7,54.73333333,0,25864,3506.234457,3864
C,36,87.5,1.7,53.6,1,25431,3343.419291,3889
C,36,87.5,1.7,52.46666667,0,25760,3271.954542,3835
C,36,87.5,1.7,51.33333333,0,31505,3689.472719,4058
C,36,87.5,1.7,50.2,0,30956,3432.366585,3857
C,36,87.5,1.7,51.23333333,0,24897,3458.480459,3966
C,36,87.5,1.7,52.26666667,0,25287,3645.402618,4143
C,36,87.5,1.7,53.3,0,26078,3580.158601,4075
C,36,87.5,1.7,54.33333333,0,27455,3479.969477,4009
C,36,87.5,1.7,55.36666667,0,22132,3461.894045,3808
C,36,87.5,1.7,56.4,0,19920,3300.579518,3824
C,36,87.5,1.7,56.4,1,27005,3467.223736,4132
C,36,87.5,1.7,56.4,1,25925,3509.82704,4007
C,36,87.5,1.7,56.4,0,24618,3365.077057,3665
D,36,65,1.705,57.2,0,19447,3238.410603,3723
D,36,65,1.705,57.2,0,17876,3208.489987,3871
D,36,65,1.705,56.22857143,0,21783,3317.976358,3750
D,36,65,1.705,55.25714286,0,19906,3258.520094,3815
D,36,65,1.705,54.28571429,0,21655,3239.056985,3744
D,36,65,1.705,53.31428571,0,23498,3133.404545,3805
D,36,65,1.705,52.34285714,0,27030,3170.008102,3979
D,36,65,1.705,51.37142857,0,24533,3309.231525,4016
D,36,65,1.705,50.4,0,24315,3121.492248,3807
D,36,65,1.705,50.55,0,28900,3174.510588,4013
D,36,65,1.705,50.7,0,21463,3181.71756,3768
D,36,65,1.705,50.85,0,21255,3182.943355,3892
D,36,65,1.705,51,0,27604,3243.553108,4008
D,36,65,1.705,51.15,0,28987,3293.015352,3910
D,36,65,1.705,51.3,0,24857,3365.244277,3851
D,36,65,1.705,51.46666667,0,25549,3346.448902,3727
D,36,65,1.705,51.63333333,0,23705,3301.099473,3779
D,36,65,1.705,51.8,1,19210,3274.494794,3939
D,36,65,1.705,51.96666667,0,23163,3411.018089,4002
D,36,65,1.705,52.13333333,0,32561,3517.895273,4253
D,36,65,1.705,52.3,0,23550,3481.577749,3864
D,36,65,1.705,52.51666667,0,24133,3416.894211,3979
D,36,65,1.705,52.73333333,0,24954,3444.987577,3949
D,36,65,1.705,52.95,0,21798,3345.764566,3838
D,36,65,1.705,53.16666667,1,21528,3379.502044,3869
D,36,65,1.705,53.38333333,1,18865,3406.704426,3860
D,36,65,1.705,53.6,0,25973,3427.293382,3875
D,36,65,1.705,53.6,0,29114,3575.889847,4063
D,36,65,1.705,53.6,0,34721,3564.613346,3890
D,36,65,1.705,53.6,0,22201,3333.422549,3919
A,36,192.5,-0.005,,0,42037,2806.026167,3526
A,36,192.5,-0.005,,0,39115,2886.089556,3614
A,36,192.5,-0.005,,0,39068,2875.309691,3833
A,36,192.5,-0.005,,1,42140,2933.696417,3515
A,36,192.5,-0.005,,1,38143,2904.288362,3444
A,36,192.5,-0.005,,0,31428,2919.930667,3551
A,36,192.5,-0.005,,0,37150,2874.011602,3762
A,36,192.5,-0.005,,0,35086,2893.680072,3791
A,36,192.5,-0.005,,1,32497,2936.07533,3655
A,36,192.5,-0.005,,0,8796105,12.24956637,3736
A,36,192.5,-0.005,,0,43841,2928.965147,3862
A,36,192.5,-0.005,,0,37517,2873.301383,3574
A,36,192.5,-0.005,,0,36415,2885.953645,3675
A,36,192.5,-0.005,,0,43525,2869.023871,3622
A,36,192.5,-0.005,,0,36279,2869.605943,3949
A,36,192.5,-0.005,,0,47040,2893.994005,3828
A,36,192.5,-0.005,,0,44139,2895.505449,3802
A,36,192.5,-0.005,,0,41512,2904.744604,3762
A,36,192.5,-0.005,,0,23389,2897.810937,3599
A,36,192.5,-0.005,,0,33333,2978.066901,3611
A,36,192.5,-0.005,,0,27232,2887.516561,3797
A,36,192.5,-0.005,,0,31689,2913.091451,4024
A,36,192.5,-0.005,,0,25628,2913.501756,3721
A,36,192.5,-0.005,,1,31019,2902.013218,3752
A,36,192.5,-0.005,,0,33266,2910.769284,3606
A,36,192.5,-0.005,,0,27525,2933.384814,3627
A,36,192.5,-0.005,,0,29697,2939.250867,3572
A,36,192.5,-0.005,,1,37376,2909.913153,3668
A,36,192.5,-0.005,,0,35512,2950.561557,3712
A,36,192.5,-0.005,,0,35014,2903.834723,3574
B,36,155,1.75,,0,33126,3048.410554,3476
B,36,155,1.75,,0,26603,2864.906965,3280
B,36,155,1.75,,0,41979,3184.475047,3407
B,36,155,1.75,,1,30676,2891.794693,3290
B,36,155,1.75,,1,40683,3079.195217,3468
B,36,155,1.75,,0,41139,3224.390481,3531
B,36,155,1.75,,0,34165,3161.259008,3542
B,36,155,1.75,,0,32964,3162.190845,3896
B,36,155,1.75,,1,39178,3187.060825,3512
B,36,155,1.75,,0,36976,3078.8912,3428
B,36,155,1.75,,0,30149,3142.561412,3423
B,36,155,1.75,,1,37263,3151.630894,3463
B,36,155,1.75,,0,29833,3103.322629,3677
B,36,155,1.75,,0,37680,3118.605281,3448
B,36,155,1.75,,0,34914,3197.416423,3651
B,36,155,1.75,,0,31418,3098.486664,3494
B,36,155,1.75,,0,34409,3084.717022,3481
B,36,155,1.75,,0,29398,3015.877237,3437
B,36,155,1.75,,0,32308,3031.512597,3454
B,36,155,1.75,,1,23446,3101.640536,3460
B,36,155,1.75,,0,30023,3196.579922,3467
B,36,155,1.75,,0,30189,2996.76243,3536
B,36,155,1.75,,0,32239,3105.139272,3619
B,36,155,1.75,,0,40356,3067.047304,3453
B,36,155,1.75,,0,29375,3118.456306,3551
B,36,155,1.75,,0,33067,3169.980948,3554
B,36,155,1.75,,0,36747,3175.305903,3462
B,36,155,1.75,,0,34963,3054.044476,3455
B,36,155,1.75,,1,26205,3090.634459,3437
B,36,155,1.75,,0,33581,3167.947232,3423
C,36,90,1.735,,0,33940,3369.172864,3672
C,36,90,1.735,,0,28287,3266.653056,3944
C,36,90,1.735,,0,28528,3164.328975,3546
C,36,90,1.735,,0,32253,3310.624066,3590
C,36,90,1.735,,1,27304,3068.110643,3416
C,36,90,1.735,,0,32614,3266.938247,3729
C,36,90,1.735,,1,32181,3200.545353,3572
C,36,90,1.735,,0,30922,3420.104844,3931
C,36,90,1.735,,0,38650,3469.56727,3888
C,36,90,1.735,,0,28563,3112.148269,3702
C,36,90,1.735,,0,33100,3158.700755,3576
C,36,90,1.735,,0,34454,3167.333024,3542
C,36,90,1.735,,0,32752,3215.571538,3569
C,36,90,1.735,,0,31220,3375.247245,3647
C,36,90,1.735,,0,18497,3147.454506,3709
C,36,90,1.735,,0,35338,3205.236742,3670
C,36,90,1.735,,0,27498,3206.813586,3736
C,36,90,1.735,,0,37688,3433.212163,3707
C,36,90,1.735,,0,37054,3374.624332,3724
C,36,90,1.735,,0,32966,3240.069314,3538
C,36,90,1.735,,0,36936,3269.717511,3567
C,36,90,1.735,,0,28862,3239.562019,3606
C,36,90,1.735,,0,30862,3156.582561,3468
C,36,90,1.735,,0,31732,3153.724096,3427
C,36,90,1.735,,0,37091,3196.973659,3592
C,36,90,1.735,,0,29224,3088.139577,3464
C,36,90,1.735,,0,25452,3134.730709,3771
C,36,90,1.735,,0,35666,3118.820473,3688
C,36,90,1.735,,0,39652,3144.629905,3509
C,36,90,1.735,,0,36328,3272.650077,3588
D,36,70,1.75,,0,24632,3191.539339,3555
D,36,70,1.75,,0,25431,3232.373481,3500
D,36,70,1.75,,0,32761,3284.727145,3631
D,36,70,1.75,,0,27653,3265.085018,3709
D,36,70,1.75,,0,28463,3269.184204,3526
D,36,70,1.75,,0,31033,3245.754262,3560
D,36,70,1.75,,0,35618,3274.163709,3682
D,36,70,1.75,,0,35477,3379.350058,3695
D,36,70,1.75,,0,33214,3278.562925,3625
D,36,70,1.75,,0,36292,3271.377025,3814
D,36,70,1.75,,0,28796,3262.943117,3744
D,36,70,1.75,,0,29368,3267.645056,3814
D,36,70,1.75,,0,39878,3278.102237,3686
D,36,70,1.75,,0,34981,3320.928904,3898
D,36,70,1.75,,0,33483,3359.02443,3624
D,36,70,1.75,,0,33193,3328.046907,3712
D,36,70,1.75,,1,33058,3295.758515,3620
D,36,70,1.75,,0,25571,3242.918149,3561
D,36,70,1.75,,1,33545,3346.556029,3707
D,36,70,1.75,,0,38732,3348.12207,3774
D,36,70,1.75,,0,28907,3367.875255,3734
D,36,70,1.75,,0,32007,3315.122192,3773
D,36,70,1.75,,1,32369,3327.386821,3686
D,36,70,1.75,,0,26816,3297.604192,3650
D,36,70,1.75,,0,27900,3294.264409,3719
D,36,70,1.75,,0,24168,3214.82572,3590
D,36,70,1.75,,0,29150,3300.983945,3696
D,36,70,1.75,,0,37817,3383.807573,3847
D,36,70,1.75,,0,41274,3384.817779,3692
D,36,70,1.75,,0,30697,3308.185816,3601
A,35,200,0.01,51.9,0,27776,2657.986283,3239
A,35,200,0.01,51.9,1,30676,2712.417818,3455
A,35,200,0.01,51.55714286,1,35872,2753.787355,3444
A,35,200,0.01,51.21428571,0,37119,2910.451548,3514
A,35,200,0.01,50.87142857,0,27119,3032.756849,3532
A,35,200,0.01,50.52857143,1,27969,2891.554221,3384
A,35,200,0.01,50.18571429,0,31362,2837.044481,3536
A,35,200,0.01,49.84285714,0,27991,2846.751599,3665
A,35,200,0.01,49.5,0,28978,2955.137484,3711
A,35,200,0.01,49.81666667,0,22695,2869.31844,3666
A,35,200,0.01,50.13333333,1,30828,3003.155443,3574
A,35,200,0.01,50.45,0,30997,2975.293932,3581
