WaterLeft,SPAD,Size,3rd_temp,class
70,50.71356473,24168,3039.906457,4
70,50.66469363,29150,3047.301808,4
70,51.08000456,37817,3012.227667,4
70,49.60031788,41274,3045.139047,4
70,49.67796899,30697,2982.691041,4
200,51.9,27776,2710.218087,1
200,51.9,30676,2624.418602,1
200,51.55714286,35872,2687.381703,1
200,51.21428571,37119,2872.107262,1
200,50.87142857,27119,2964.195854,1
200,50.52857143,27969,2862.034188,1
200,50.18571429,31362,2762.962307,1
200,49.84285714,27991,2779.150027,1
200,49.5,28978,2871.397752,1
200,49.81666667,22695,2746.449074,1
200,50.13333333,30828,2899.022471,1
200,50.45,30997,2905.73347,1
200,50.76666667,30193,2850.09312,1
200,51.08333333,30388,2751.486075,1
200,51.4,32364,2823.172784,1
200,50.5,31743,2878.058698,1
200,49.6,25517,2824.384518,1
200,48.7,31619,2946.361627,1
200,47.8,23932,2803.827179,1
200,46.9,26757,2906.546555,1
200,46,29504,3082.65401,1
200,45.85,24222,2926.55194,1
200,45.7,24727,2858.101473,1
200,45.55,27321,3075.297827,1
200,45.4,28231,3080.447013,1
200,45.25,25054,2956.993339,1
200,45.1,26988,2952.65899,1
200,45.1,33094,3047.009445,1
200,45.1,30592,3025.611039,1
200,45.1,29080,2936.978897,1
175,56.3,27836,2794.11738,2
175,56.3,21507,2773.30509,2
175,55.3,28069,2766.849686,2
175,54.3,24584,2844.528577,2
175,53.3,34170,2924.267774,2
175,52.3,27607,2833.336887,2
175,51.3,29043,3006.974066,2
175,50.3,27737,2963.675272,2
175,49.3,31631,2940.548128,2
175,49.46666667,29503,3091.046059,2
175,49.63333333,26922,2936.515655,2
175,49.8,34171,3016.885398,2
175,49.96666667,28133,2985.726337,2
175,50.13333333,33179,3025.649877,2
175,50.3,25301,2874.800448,2
175,50,25018,2947.428997,2
175,49.7,30138,3075.850228,2
175,49.4,26783,3144.521462,2
175,49.1,26187,3103.786343,2
175,48.8,17730,2891.68264,2
175,48.5,22243,2927.557768,2
175,48.06666667,31017,3141.825919,2
175,47.63333333,28372,3040.323799,2
175,47.2,31404,3127.350288,2
175,46.76666667,24781,3094.661648,2
175,46.33333333,25635,3043.554336,2
175,45.9,28207,3052.229443,2
175,45.9,30436,3168.808382,2
175,45.9,25880,2970.694121,2
175,45.9,30209,3008.767505,2
82.5,47.9,24710,2958.938622,3
82.5,47.9,22482,3008.587003,3
82.5,48.12857143,26317,3178.572515,3
82.5,48.35714286,26963,3053.493212,3
82.5,48.58571429,25891,3264.903222,3
82.5,48.81428571,26310,3257.322353,3
82.5,49.04285714,30352,3288.852796,3
82.5,49.27142857,25249,3119.494366,3
82.5,49.5,22595,3165.664819,3
82.5,49.31666667,24021,3265.220134,3
82.5,49.13333333,26068,3259.977156,3
82.5,48.95,27389,3303.883617,3
82.5,48.76666667,26465,3323.905452,3
82.5,48.58333333,24371,3054.95052,3
82.5,48.4,16855,3179.810509,3
82.5,48.03333333,30747,3290.875965,3
82.5,47.66666667,22606,3261.22236,3
82.5,47.3,24381,3177.379495,3
82.5,46.93333333,24562,3127.580278,3
82.5,46.56666667,28234,3267.614016,3
82.5,46.2,26575,3155.503124,3
82.5,46.73333333,22220,3156.349191,3
82.5,47.26666667,25986,3196.324518,3
82.5,47.8,26055,3087.729669,3
82.5,48.33333333,26639,3050.351623,3
82.5,48.86666667,22827,2943.477172,3
82.5,49.4,16687,2875.481226,3
82.5,49.4,29353,2922.227045,3
82.5,49.4,29599,2905.033811,3
82.5,49.4,25333,2906.48884,3
65,39.9,20003,2859.600494,4
65,39.9,18183,2838.015269,4
65,41.37142857,21764,2871.046924,4
65,42.84285714,17768,2845.202822,4
65,44.31428571,21950,2884.998725,4
65,45.78571429,22672,2835.58508,4
65,47.25714286,26273,2831.51211,4
65,48.72857143,22546,2896.724094,4
65,50.2,23836,2784.136668,4
65,50.18333333,27373,2812.848466,4
65,50.16666667,18928,2769.223736,4
65,50.15,20403,2787.528974,4
65,50.13333333,26340,2799.97896,4
65,50.11666667,25822,2818.91256,4
65,50.1,22586,2874.433163,4
65,49.38333333,22168,2853.551099,4
65,48.66666667,24522,2928.802883,4
65,47.95,21761,2929.146818,4
65,47.23333333,24246,2925.356927,4
65,46.51666667,29766,2888.766328,4
65,45.8,21606,2883.347677,4
65,46.31666667,21178,2858.882261,4
65,46.83333333,25068,2863.605234,4
65,47.35,20121,2867.87156,4
65,47.86666667,20457,2877.201346,4
65,48.38333333,21278,2948.348788,4
65,48.9,24183,2915.13445,4
65,48.9,27574,2832.982952,4
65,48.9,30792,2855.791501,4
65,48.9,20436,2777.93966,4
217.5,55.9,26517,2980.824094,1
217.5,55.9,26318,2852.637035,1
217.5,56.4,30493,2857.624713,1
217.5,56.9,30870,2874.092703,1
217.5,57.4,23838,2710.89849,1
217.5,57.9,27100,2861.27601,1
217.5,58.4,27853,2795.661726,1
217.5,58.9,30887,2753.169512,1
217.5,59.4,23349,2725.112563,1
217.5,58.1,23001,2808.945168,1
217.5,56.8,24260,2728.857767,1
217.5,55.5,25997,2843.885309,1
217.5,54.2,28676,2701.865928,1
217.5,52.9,27115,2693.134546,1
217.5,51.6,32236,2829.264122,1
217.5,51.43333333,32877,2865.601603,1
217.5,51.26666667,29024,2787.737623,1
217.5,51.1,29017,3095.674748,1
217.5,50.93333333,23629,2686.83876,1
217.5,50.76666667,25819,2654.348157,1
217.5,50.6,30308,2970.423082,1
217.5,51.8,29127,2814.056683,1
217.5,53,24369,2789.845652,1
217.5,54.2,26029,2668.736696,1
217.5,55.4,27921,2864.647887,1
217.5,56.6,26297,2650.666008,1
217.5,57.8,26340,2797.714927,1
217.5,57.8,30230,2623.553672,1
217.5,57.8,64201081,2776.181559,1
217.5,57.8,34310,2776.155491,1
155,56.8,33087,3034.467278,2
155,56.8,25148,2964.259153,2
155,57.21428571,26055,2985.555448,2
155,57.62857143,22804,2755.746395,2
155,58.04285714,30717,2944.922045,2
155,58.45714286,25801,3020.098025,2
155,58.87142857,26676,3062.095286,2
155,59.28571429,29008,3045.498161,2
155,59.7,28888,3026.039445,2
155,59.75,25845,2863.353976,2
155,59.8,30382,3045.125479,2
155,59.85,29261,3079.396324,2
155,59.9,28139,3056.466304,2
155,59.95,28921,3097.710928,2
155,60,25042,3106.64183,2
155,58.15,23538,3125.50916,2
155,56.3,30151,3083.327554,2
155,54.45,24941,3065.466031,2
155,52.6,28232,3083.873884,2
155,50.75,18415,3110.613754,2
155,48.9,24711,3200.238489,2
155,50.13333333,29998,3153.530994,2
155,51.36666667,26072,3176.062103,2
155,52.6,32560,3151.688406,2
155,53.83333333,25313,3096.96672,2
155,55.06666667,26597,3117.180565,2
155,56.3,28212,3045.099859,2
155,56.3,28221,2897.586975,2
155,56.3,23867,3069.868684,2
155,56.3,30098,3038.871401,2
95,58.4,27212,3190.146936,3
95,58.4,20915,3075.351619,3
95,57.77142857,27152,2968.976597,3
95,57.14285714,26396,3129.136109,3
95,56.51428571,25829,2947.095294,3
95,55.88571429,25491,3015.407854,3
95,55.25714286,30854,3025.051016,3
95,54.62857143,29248,3145.555419,3
95,54,28626,3168.147362,3
95,53.73333333,25015,3138.566753,3
95,53.46666667,22798,2987.12096,3
95,53.2,24894,3021.483922,3
95,52.93333333,24103,3094.216327,3
95,52.66666667,23135,3161.406489,3
95,52.4,18488,3028.219613,3
95,53.23333333,32492,3035.006134,3
95,54.06666667,25170,2987.52479,3
95,54.9,29054,3129.204014,3
95,55.73333333,29818,3122.373802,3
95,56.56666667,24078,2923.383703,3
95,57.4,27214,2992.423252,3
95,57.91666667,26606,3020.299389,3
95,58.43333333,25582,2970.821954,3
95,58.95,25405,2895.399159,3
95,59.46666667,26793,2875.74303,3
95,59.98333333,22425,2810.543003,3
95,60.5,18541,2800.883968,3
95,60.5,30638,2819.711998,3
95,60.5,27028,2821.397076,3
95,60.5,27118,2942.6725,3
65,42.3,21532,3130.393209,4
65,42.3,22680,3165.903633,4
65,44,24959,3223.657401,4
65,45.7,21873,3198.808862,4
65,47.4,23928,3223.398706,4
65,49.1,25557,3197.4801,4
65,50.8,29954,3200.667681,4
65,52.5,27369,3238.749341,4
65,54.2,26161,3220.903056,4
65,54,29605,3221.354276,4
65,53.8,22161,3235.853488,4
65,53.6,26039,3253.716218,4
65,53.4,28741,3262.577575,4
65,53.2,28593,3279.502323,4
65,53,23499,3283.771758,4
65,53.75,23441,3290.493496,4
65,54.5,26661,3279.557729,4
65,55.25,21988,3286.556526,4
65,56,28146,3300.149568,4
65,56.75,32081,3316.178703,4
65,57.5,23930,3329.046132,4
65,57.23333333,24522,3301.244863,4
65,56.96666667,25877,3302.38071,4
65,56.7,21064,3242.340471,4
65,56.43333333,23077,3247.86223,4
65,56.16666667,22021,3292.312657,4
65,55.9,24482,3310.27435,4
65,55.9,29752,3155.163516,4
65,55.9,32768,3131.192366,4
65,55.9,25754,2997.77212,4
230,53.9,27770,2838.025919,1
230,53.9,27683,2805.357396,1
230,54.38571429,29098,2858.447626,1
230,54.87142857,31685,2971.272448,1
230,55.35714286,27857,3076.266992,1
230,55.84285714,29554,2955.0427,1
230,56.32857143,36761,3036.520905,1
230,56.81428571,32884,2922.777326,1
230,57.3,26827,2896.162851,1
230,56.05,26953,3132.339281,1
230,54.8,27669,3027.758608,1
230,53.55,30917,3082.542741,1
230,52.3,29807,2932.714117,1
230,51.05,35174,2880.80862,1
230,49.8,32561,2965.420915,1
230,49.91666667,30299,3002.948451,1
230,50.03333333,29015,2974.486963,1
230,50.15,32648,3081.723152,1
230,50.26666667,24102,2864.484246,1
230,50.38333333,27397,2888.882226,1
230,50.5,28778,3022.465312,1
230,51.46666667,34694,2994.144414,1
230,52.43333333,25050,2970.777516,1
230,53.4,25199,3139.80453,1
230,54.36666667,28002,3175.355959,1
230,55.33333333,25228,2950.287658,1
230,56.3,27212,2943.851909,1
230,56.3,30398,3134.801699,1
230,56.3,35942,3204.075337,1
230,56.3,33329,3049.262507,1
155,54.2,33091,3030.837725,2
155,54.2,27125,3094.062818,2
155,54.55714286,30299,2937.580418,2
155,54.91428571,24150,2920.053345,2
155,55.27142857,32864,3034.687341,2
155,55.62857143,27334,2986.224268,2
155,55.98571429,28403,3044.347647,2
155,56.34285714,31945,3033.899687,2
155,56.7,30511,3018.042891,2
155,55.26666667,32552,3216.224131,2
155,53.83333333,31593,3023.435737,2
155,52.4,28995,3121.87861,2
155,50.96666667,28408,3118.119208,2
155,49.53333333,30386,3080.116757,2
155,48.1,27438,3015.310059,2
155,48.43333333,28641,3088.090759,2
155,48.76666667,33007,3198.070255,2
155,49.1,29454,3199.880961,2
155,49.43333333,31605,3191.607236,2
155,49.76666667,18408,2923.607339,2
155,50.1,25725,3047.771566,2
155,49.43333333,33979,3231.751195,2
155,48.76666667,28471,3058.154618,2
155,48.1,39103,3157.998243,2
155,47.43333333,25224,3084.321193,2
155,46.76666667,31739,3034.504275,2
155,46.1,33702,2989.567822,2
155,46.1,30990,3158.199976,2
155,46.1,25519,3005.628295,2
155,46.1,31822,3075.574689,2
97.5,45.6,25192,2923.581259,3
97.5,45.6,22196,2985.842974,3
97.5,46.5,28308,3115.215456,3
97.5,47.4,21808,3024.782028,3
97.5,48.3,27243,3225.8833,3
97.5,49.2,26885,3159.831606,3
97.5,50.1,31905,3219.182528,3
97.5,51,27114,2990.256508,3
97.5,51.9,22254,3021.530281,3
97.5,51.63333333,29097,3209.650787,3
97.5,51.36666667,26126,3171.151354,3
97.5,51.1,27562,3236.983399,3
97.5,50.83333333,26241,3296.343014,3
97.5,50.56666667,23857,3059.429531,3
97.5,50.3,19381,3121.674595,3
97.5,49.21666667,33781,3290.610567,3
97.5,48.13333333,27628,3262.631813,3
97.5,47.05,24060,3101.405974,3
97.5,45.96666667,22233,3040.828581,3
97.5,44.88333333,28861,3248.892359,3
97.5,43.8,30594,3206.276478,3
97.5,44.33333333,29308,3205.988724,3
97.5,44.86666667,30107,3234.853574,3
97.5,45.4,26465,3129.194397,3
97.5,45.93333333,26016,3040.993168,3
97.5,46.46666667,23101,2953.565901,3
97.5,47,18828,2926.519127,3
97.5,47,29383,2969.57478,3
97.5,47,30040,2947.736535,3
97.5,47,25513,3024.887231,3
67.5,44.7,18584,3170.211028,4
67.5,44.7,19673,3174.2404,4
67.5,45.64285714,19271,3224.736783,4
67.5,46.58571429,19837,3203.685618,4
67.5,47.52857143,19824,3230.798131,4
67.5,48.47142857,19787,3183.493974,4
67.5,49.41428571,22053,3182.340335,4
67.5,50.35714286,22830,3142.369823,4
67.5,51.3,20543,3133.041199,4
67.5,51.21666667,25742,3164.110621,4
67.5,51.13333333,21214,3055.561231,4
67.5,51.05,24553,3090.212785,4
67.5,50.96666667,25542,3074.892714,4
67.5,50.88333333,27396,3080.576197,4
67.5,50.8,21835,3054.159923,4
67.5,48.86666667,23681,3049.058002,4
67.5,46.93333333,26549,3076.991547,4
67.5,45,21870,3057.018822,4
67.5,43.06666667,27069,3068.043472,4
67.5,41.13333333,31428,3048.969378,4
67.5,39.2,23016,3052.473372,4
67.5,41.13333333,24008,3037.83006,4
67.5,43.06666667,26064,3019.653645,4
67.5,45,20414,2964.755991,4
67.5,46.93333333,20837,2973.115171,4
67.5,48.86666667,20358,3011.107425,4
67.5,50.8,24248,2947.482295,4
67.5,50.8,28159,2803.933074,4
67.5,50.8,31432,2799.257747,4
67.5,50.8,25209,2714.775148,4
217.5,58.8,28548,2774.700177,1
217.5,58.8,25979,2719.121485,1
217.5,57.65714286,29481,2772.538187,1
217.5,56.51428571,27312,2828.417138,1
217.5,55.37142857,27400,2689.869428,1
217.5,54.22857143,25114,2722.883341,1
217.5,53.08571429,34336,2773.680534,1
217.5,51.94285714,32869,2772.367911,1
217.5,50.8,27666,2753.366329,1
217.5,51.41666667,26324,3042.834219,1
217.5,52.03333333,24425,2731.259467,1
217.5,52.65,26816,2737.176171,1
217.5,53.26666667,24644,2730.466867,1
217.5,53.88333333,31343,2866.341383,1
217.5,54.5,28127,2812.18025,1
217.5,53.85,28975,2746.532898,1
217.5,53.2,29017,2908.830897,1
217.5,52.55,30919,2894.710075,1
217.5,51.9,24989,2752.176938,1
217.5,51.25,30154,2846.104018,1
217.5,50.6,27585,2876.959538,1
217.5,52.18333333,33417,2941.658034,1
217.5,53.76666667,22232,2948.411236,1
217.5,55.35,23715,2869.099821,1
217.5,56.93333333,31245,2983.371121,1
217.5,58.51666667,28306,2854.59045,1
217.5,60.1,23761,2765.549196,1
217.5,60.1,27705,2742.280166,1
217.5,60.1,24811,2818.156692,1
217.5,60.1,31651,2778.070189,1
155,59.2,34932,3058.950356,2
155,59.2,27647,2977.283085,2
155,58.74285714,29759,3046.521457,2
155,58.28571429,27067,2906.157546,2
155,57.82857143,30059,2956.587818,2
155,57.37142857,32983,3070.821345,2
155,56.91428571,27595,3167.67086,2
155,56.45714286,29367,3157.849296,2
155,56,31263,3107.950797,2
155,54.75,27950,2909.748989,2
155,53.5,31339,3057.908468,2
155,52.25,29284,3093.393168,2
155,51,28416,3098.577372,2
155,49.75,29437,3058.946303,2
155,48.5,27606,3145.674094,2
155,48.56666667,28707,3111.267314,2
155,48.63333333,31382,3081.283671,2
155,48.7,22917,2943.528793,2
155,48.76666667,27435,2918.428935,2
155,48.83333333,24718,3100.755673,2
155,48.9,25094,3103.615922,2
155,48.36666667,26570,2961.271484,2
155,47.83333333,26180,2994.621603,2
155,47.3,31427,2868.695057,2
155,46.76666667,23510,2906.661335,2
155,46.23333333,31849,3037.768861,2
155,45.7,34595,3047.405229,2
155,45.7,29965,2844.307071,2
155,45.7,23330,3029.891728,2
155,45.7,30312,3113.656874,2
90,46.1,25345,3135.149264,3
90,46.1,23414,3139.982313,3
90,46.17142857,25879,3095.348543,3
90,46.24285714,27751,3174.125206,3
90,46.31428571,21981,3067.881556,3
90,46.38571429,24335,3151.07189,3
90,46.45714286,27781,3121.310407,3
90,46.52857143,28120,3237.499493,3
90,46.6,29712,3231.528716,3
90,47.88333333,25954,2989.584694,3
90,49.16666667,23246,3008.261836,3
90,50.45,22519,3135.652059,3
90,51.73333333,22251,3126.505946,3
90,53.01666667,25525,3346.373096,3
90,54.3,17981,3237.551207,3
90,53.26666667,28294,3167.806613,3
90,52.23333333,22446,3140.394859,3
90,51.2,25800,3254.114282,3
90,50.16666667,26458,3255.608545,3
90,49.13333333,20475,3122.884305,3
90,48.1,30243,3228.066119,3
90,48.13333333,26668,3216.142895,3
90,48.16666667,24076,3134.388148,3
90,48.2,26084,3033.220352,3
90,48.23333333,26040,2991.494634,3
90,48.26666667,22128,2939.769391,3
90,48.3,19720,2921.116726,3
90,48.3,26562,2885.340549,3
90,48.3,27043,2883.387175,3
90,48.3,25484,3002.715832,3
45,44.8,20448,3154.472831,4
45,44.8,20667,3170.117279,4
45,44.5,21159,3177.508368,4
45,44.2,22200,3187.056971,4
45,43.9,21408,3203.583145,4
45,43.6,22278,3160.667184,4
45,43.3,27460,3154.349961,4
45,43,23788,3194.414334,4
45,42.7,24187,3131.540816,4
45,44.11666667,25763,3115.505674,4
45,45.53333333,23487,3099.40219,4
45,46.95,25792,3146.286222,4
45,48.36666667,25561,3080.443096,4
45,49.78333333,29520,3098.344247,4
45,51.2,24484,3122.367481,4
45,49.01666667,26581,3088.895392,4
45,46.83333333,27227,3109.985017,4
45,44.65,22388,3119.930008,4
45,42.46666667,26540,3082.793215,4
45,40.28333333,32314,3109.389496,4
45,38.1,21825,3110.633439,4
45,40.76666667,22269,3096.69737,4
45,43.43333333,24649,3065.499216,4
45,46.1,19760,3014.825126,4
45,48.76666667,20468,3016.98942,4
45,51.43333333,19651,3081.364354,4
45,54.1,24766,3032.153719,4
45,54.1,30375,2864.575136,4
45,54.1,29606,2891.81226,4
45,54.1,24686,2807.920438,4
227.5,52,29007,2767.005541,1
227.5,52,26431,2793.494222,1
227.5,51.17142857,29063,2798.72555,1
227.5,50.34285714,39736,2961.269801,1
227.5,49.51428571,33363,2987.747252,1
227.5,48.68571429,33244,2914.680226,1
227.5,47.85714286,35488,2941.600349,1
227.5,47.02857143,30491,2844.551117,1
227.5,46.2,28489,2896.611946,1
227.5,46.78333333,28190,2940.454236,1
227.5,47.36666667,29574,2959.623333,1
227.5,47.95,30872,3013.914254,1
227.5,48.53333333,26700,2858.391287,1
227.5,49.11666667,31967,2799.083888,1
227.5,49.7,29844,2829.999506,1
227.5,49.35,33650,2942.257733,1
227.5,49,32690,2769.938025,1
227.5,48.65,33961,2977.760085,1
227.5,48.3,28861,2679.652027,1
227.5,47.95,33231,2826.509921,1
227.5,47.6,35343,2866.221519,1
227.5,47.9,35937,2877.288179,1
227.5,48.2,30285,2937.190136,1
227.5,48.5,31073,2940.6202,1
227.5,48.8,39137,2976.789621,1
227.5,49.1,30073,2918.586621,1
227.5,49.4,34955,2896.796922,1
227.5,49.4,32862,2923.487285,1
227.5,49.4,33325,2951.590299,1
227.5,49.4,35629,2889.769129,1
150,54.1,33090,2804.29458,2
150,54.1,27496,2918.745445,2
150,53.22857143,30136,2773.36463,2
150,52.35714286,28480,2813.40993,2
150,51.48571429,36222,2814.436412,2
150,50.61428571,32670,2756.529903,2
150,49.74285714,26577,2758.724263,2
150,48.87142857,29457,2749.085463,2
150,48,37712,2815.175308,2
150,48.15,31033,2954.883625,2
150,48.3,32203,2836.908272,2
150,48.45,29330,2878.620831,2
150,48.6,28935,2917.626118,2
150,48.75,33140,2893.176258,2
150,48.9,28110,2828.386,2
150,48.63333333,28055,2851.947238,2
150,48.36666667,32334,2995.867162,2
150,48.1,28800,2984.92634,2
150,47.83333333,29869,2968.870018,2
150,47.56666667,24059,2848.021328,2
150,47.3,25495,2876.71974,2
150,47.1,31686,3070.720836,2
150,46.9,26772,2967.781463,2
150,46.7,36158,2994.531188,2
150,46.5,31201,2952.574828,2
150,46.3,35063,2968.220572,2
150,46.1,36720,2965.426961,2
150,46.1,37826,3071.183518,2
150,46.1,24124,2925.174954,2
150,46.1,31169,2974.053399,2
92.5,46.7,27260,2907.866254,3
92.5,46.7,25404,3036.464994,3
92.5,46.77142857,29222,3001.129854,3
92.5,46.84285714,28275,2903.801049,3
92.5,46.91428571,28596,2976.344484,3
92.5,46.98571429,28990,2936.044568,3
92.5,47.05714286,30334,2990.7052,3
92.5,47.12857143,26788,2843.921174,3
92.5,47.2,29215,2950.304428,3
92.5,47.46666667,29687,2983.509444,3
92.5,47.73333333,27178,2909.638111,3
92.5,48,29177,2945.96314,3
92.5,48.26666667,28958,2966.190699,3
92.5,48.53333333,25244,2832.66216,3
92.5,48.8,18276,2810.576606,3
92.5,48.48333333,31060,2990.286934,3
92.5,48.16666667,27313,2902.480025,3
92.5,47.85,26348,2803.318734,3
92.5,47.53333333,27360,2843.326816,3
92.5,47.21666667,29119,2963.337556,3
92.5,46.9,31855,2887.449775,3
92.5,46.83333333,28582,2910.69166,3
92.5,46.76666667,28528,2907.727509,3
92.5,46.7,26076,2836.427426,3
92.5,46.63333333,29293,2849.048923,3
92.5,46.56666667,24464,2750.67405,3
92.5,46.5,20905,2726.057722,3
92.5,46.5,28558,2755.118652,3
92.5,46.5,28516,2736.974884,3
92.5,46.5,26554,2784.668181,3
67.5,44.5,19809,2884.687634,4
67.5,44.5,20359,2844.896485,4
67.5,44.42857143,20944,2856.558794,4
67.5,44.35714286,22371,2849.679647,4
67.5,44.28571429,23948,2848.301313,4
67.5,44.21428571,24823,2861.58501,4
67.5,44.14285714,27745,2899.068197,4
67.5,44.07142857,28221,2878.701337,4
67.5,44,26728,2902.304024,4
67.5,44.91666667,26580,2883.179271,4
67.5,45.83333333,25951,2896.774055,4
67.5,46.75,25612,2882.671178,4
67.5,47.66666667,27434,2895.377885,4
67.5,48.58333333,30018,2878.613079,4
67.5,49.5,24557,2881.819704,4
67.5,47.85,26326,2925.371322,4
67.5,46.2,26593,2880.222549,4
67.5,44.55,21067,2851.094903,4
67.5,42.9,25480,2849.811402,4
67.5,41.25,31507,2864.817263,4
67.5,39.6,23028,2853.075867,4
67.5,41.36666667,23683,2880.15779,4
67.5,43.13333333,24495,2846.404367,4
67.5,44.9,20585,2793.008272,4
67.5,46.66666667,20224,2826.249825,4
67.5,48.43333333,19566,2891.565875,4
67.5,50.2,22433,2835.482441,4
67.5,50.2,28263,2701.523287,4
67.5,50.2,29525,2732.706781,4
67.5,50.2,23618,2711.073813,4
