Treatment,Num,Date,Mean Size,Max size,Std size,Mean Mean green,Mean std green,std Mean green,Depth,Mean egi,std egi,Mean vari,std vari,Mean ndi,std ndi,Mean perimeter,Max perimeter,Std perimeter,Mean angle,Max angle,Std angle
C,2,10,2548.9833333333336,3662.1666666666665,874.8090548682588,43.01692929914406,9.37241292148502,3.9688446657193595,437.1851851851852,0.19717161840271383,0.06873148155189256,0.11194192372223823,0.07014694809628379,-0.07174831515743459,0.04577485448409,209.72419900647057,251.86500705120548,37.16085110570703,3.0546611418103518,3.0778416915561624,0.03199881383363584
C,3,10,2612.125,3694.8333333333335,679.8816116570518,42.431782776825834,7.904684066895169,3.4761188066305153,403.9259259259259,0.17628504728875152,0.0647389486552206,0.10992442172006212,0.07135199022282769,-0.0692466340188964,0.047688653129392355,210.32720847813025,247.1370849898476,23.727191272588097,3.064523746177707,3.078919466813634,0.012167327604418203
C,4,10,2934.277777777778,3465.5,566.1195346121698,39.817852879233875,8.553588320728569,2.2008000315706675,412.1481481481481,0.1670269498332969,0.0639995332115492,0.08419580294659258,0.06718574004968979,-0.05370873510497436,0.045132566842885226,238.95857368786997,285.21221723798635,38.222742609327454,3.0704593605632304,3.089777359702726,0.017739101240495894
C,5,10,2341.736111111111,3177.8333333333335,797.8558476990138,41.31262854101703,7.301181667440922,3.6146709555303835,402.37037037037044,0.1746916516969099,0.05857507783890727,0.09537208261382728,0.06177080357042699,-0.059935047038241214,0.04191367668551441,201.0524209153059,238.30865786510142,34.38975949020962,3.0502867626448675,3.07858256253971,0.03143763609438809
C,6,10,2165.2777777777774,3001.8333333333335,717.8561682017289,42.32467001733989,7.657816728013944,1.344622691625115,400.8888888888891,0.1899473538754477,0.07345869254743757,0.11304504792727428,0.06667363981490802,-0.07293542899105572,0.045952551829892045,189.62732071443872,222.99494936611663,29.21591870106897,3.0552662967490107,3.0703850753296096,0.013445894197844081
C,7,10,1707.611111111111,2168.8333333333335,490.03879152963304,37.96245487913533,8.007778151028301,1.1540023935964916,403.4074074074072,0.18711397972030805,0.09516966746613059,0.07505230218279603,0.09054668052115433,-0.049428393939928796,0.06932904134037488,165.4358905558304,194.0717651588832,28.44757964233989,3.0478839011945227,3.068232440214068,0.020465452451056316
C,8,10,2600.4166666666665,3638.8333333333335,841.9407356954149,43.91598102105684,10.141513564178766,5.442651373365295,433.99999999999983,0.15484279674831405,0.06361246951699488,0.10237972504067051,0.07115343330861006,-0.0617686575513983,0.044517509228162784,213.28369596552264,252.61830192781292,33.10817865738815,3.0633364490600474,3.0803001771642315,0.018902794687095176
C,9,10,2774.340277777778,3329.5,492.2471594497462,51.60720631208569,13.403649907290424,1.142308145623851,405.0740740740741,0.154121823588552,0.060877172187177864,0.14638309803336338,0.0800850320371722,-0.08511833328559926,0.04862718421438047,220.42162685759476,244.06601717798216,18.753248512121022,3.070762667432103,3.0811325485376386,0.009612612318916804
C,10,10,2756.0833333333344,3795.1666666666665,954.4961081324365,35.72088027886756,10.946322374576818,2.799831562458383,401.4444444444444,0.12955115729604547,0.06016737820848958,0.03823829644816285,0.0670800939362935,-0.024079683684573732,0.045079382124449424,231.87518224228526,269.07008161425534,39.359220343186585,3.0723341213389546,3.092104287819746,0.019928441307961068
C,11,10,2657.833333333333,3014.1666666666665,349.3953532816645,37.193837278960736,6.8488028578772004,1.1170478707147329,484.85185185185196,0.19155315969748213,0.07170058938579575,0.07032282237726765,0.07160793196206627,-0.0469930658965769,0.05334305139335122,221.55377572739698,236.45654146973337,15.165719718764871,3.076391866600765,3.082740861386322,0.0057888195302916974
C,12,10,2774.944444444445,3810.8333333333335,833.163055509138,37.29375547274652,6.644503043320398,3.4855829356833277,454.8518518518519,0.19968969315008042,0.07507379333065711,0.07320057071583658,0.06618908421553481,-0.04892911897834317,0.04669043144093102,218.24086085896067,260.53167371787214,35.61805509596464,3.072765268050277,3.082303247537123,0.010012235209156494
C,13,10,3333.6666666666674,4137.833333333333,753.9823276668184,36.74990688320482,7.142733074805176,3.630545495253244,442.8148148148148,0.1492903509275415,0.05773274382097519,0.05220105418070611,0.05785258054164629,-0.03244785054286777,0.03925179361942127,258.7792206135786,292.1018997574237,37.76230733493396,3.0836765092064358,3.0959150154570807,0.015272088500037917
C,14,10,3527.944444444444,4224.5,731.5552009010266,37.41651216717557,6.211646571809321,3.217976315093558,466.5555555555556,0.17387522254034016,0.06454650535748464,0.06761532347574901,0.06092192070640883,-0.0443768645108113,0.0420703236089483,250.53454770832263,279.8650070512054,30.651109800593833,3.0824004190744945,3.0884835905945054,0.00540777735777231
C,15,10,2126.6666666666665,2818.1666666666665,608.3295705539482,33.278373085945894,6.781472981989186,2.499195503811612,411.4074074074074,0.18008021235067243,0.07154274823081923,0.028775723141038975,0.06391257360943596,-0.018664779190634546,0.04767976010861704,194.3548459605223,225.04232790736032,28.718212166709183,3.0601951330464368,3.0745534510314045,0.016795586985022263
C,16,10,2706.861111111111,3342.8333333333335,608.1266074216996,40.274337449208396,8.737744472850087,2.0857206529102954,430.07407407407413,0.19431753679301136,0.06852533178833785,0.0981146132930167,0.0679087814740227,-0.0656996930933163,0.046173976557200964,217.77252873625733,242.0660171779821,22.619218208193573,3.068620823134778,3.0826205692699573,0.011638125415865041
C,17,10,2760.4999999999995,3078.5,321.4040361918687,40.11965260103444,6.168630839412821,3.1148490491695724,434.7407407407407,0.20420891351338089,0.07352362415689044,0.10217779580734965,0.0620274856111662,-0.06880179633223951,0.043767431185710116,228.95299007323737,241.03657992645927,11.210740394794946,3.07621877389195,3.0820727927731197,0.005059635193290402
C,19,10,2301.666666666667,3018.8333333333335,686.0049627092527,39.49231121202241,6.684679941127068,1.960304630153298,568.7037037037038,0.2009009160585021,0.07564379677584337,0.09344784700676884,0.07376556705592767,-0.06166134140351897,0.0534398246270581,197.94813200641556,236.53742169877316,37.76488275852105,3.0586670399865423,3.083393140562764,0.02740783720892125
C,20,10,1444.5,1624.1666666666667,154.51956979416525,34.39544522056474,6.667784275850269,2.451891869701092,419.9629629629628,0.1816240430312853,0.07999570650231544,0.03900972238266842,0.06416912466985626,-0.024884028211261944,0.04843388044817676,169.57396174328812,185.714742554928,14.290248485270117,3.049262920017725,3.065379017996612,0.013351647228975727
C,21,10,2359.888888888889,2651.1666666666665,298.22675825749485,38.79193736136795,6.997068898162275,3.2197337486318105,401.40740740740733,0.194994800988197,0.07098792522333418,0.08823865468360469,0.06771625153008126,-0.058576063948510504,0.046809104990853556,202.19444031453395,214.73268384464882,13.928346607224698,3.0562149759719826,3.0720268087502394,0.015274935994946401
C,22,10,2345.6,3881.1666666666665,1166.1923593728957,41.90409982732648,8.703567731020543,4.452756648975014,403.2962962962963,0.18585757838576492,0.07712121499403175,0.10686147883169549,0.08201798011160656,-0.0675504564902803,0.055914924443023456,203.77449121969212,265.54148613504645,50.06246313685444,3.0632194220288143,3.090109630886031,0.02155894226976883
C,23,10,2199.111111111111,2590.8333333333335,363.4231659859376,39.72785375126312,6.6196385042691945,2.542260113305152,465.92592592592587,0.2177680746892663,0.07233236022503207,0.10152076422087973,0.07025068483930517,-0.06828921409939985,0.04925948352410508,199.4784791129899,219.83725334431037,19.3060765332226,3.0667851486801947,3.082777890301846,0.015232889089937482
C,24,10,2923.9999999999995,4234.5,1155.3982947923012,38.69067082994071,7.232022857242569,4.425994181555239,467.7037037037037,0.1965724055957733,0.07421186818382812,0.08127927300878612,0.07236942424811062,-0.052822520260812376,0.050174384382779026,228.74855887486413,293.003078238663,55.40193894007954,3.064583138770979,3.093638873540394,0.031224382601186387
C,26,10,1643.222222222222,2212.8333333333335,498.5371620233921,53.37872304268401,10.330631446463565,5.294960676373106,402.77777777777806,0.24019969119055873,0.0949056181935821,0.23118868194001133,0.11362519581074278,-0.1410370439564765,0.07181655604484623,171.77520431907067,201.9042567199026,27.788904701257326,3.048783937346165,3.0733727598932994,0.03028988972619945
C,27,10,2389.722222222222,3069.1666666666665,701.4388153173472,62.476550608564644,11.630980351424782,3.7882781332831583,438.8888888888889,0.22275464570779616,0.07846085241475154,0.30113347352470554,0.13315482924178135,-0.16692420576619238,0.06532105790374608,224.0959674692821,285.09783532115046,42.36951372621147,3.074386580610699,3.090927796456512,0.013295414924433058
C,28,10,2886.0,3453.1666666666665,744.4292290888512,63.00415474576911,9.797811010991422,4.1577399714182315,445.9259259259259,0.24434192355093318,0.08654457876567424,0.32121902238355515,0.11627479152192438,-0.18251010744876903,0.06502048576179469,224.4035793138571,250.81356407368855,34.29333089634192,3.068185901242824,3.0892109457704016,0.022918185862035045
C,29,10,2538.611111111111,3257.8333333333335,716.7955714299768,57.5419216375364,11.359686116332005,2.022267612141452,488.2962962962963,0.2349842313165528,0.0933803117747828,0.27043727004186585,0.1293733604339722,-0.15834327209866986,0.07209329890551666,208.91502713389366,241.7228714274745,31.35810748159163,3.0715956956281723,3.0830531413578295,0.01104776559035274
C,30,10,2897.305555555555,3748.8333333333335,749.4773893334846,51.82869531213985,9.900465245718088,5.626718980393132,471.037037037037,0.20976154238904535,0.08076382563010436,0.1966994277349905,0.09536549361502478,-0.11755734199262118,0.05955575869779248,234.66316925251155,269.42710421821056,28.684734169552808,3.0751284227558116,3.0870239142619713,0.008633885947118036
C,31,10,3056.6666666666665,3310.8333333333335,254.1666666666666,63.57930055471391,11.753658998847675,7.174711106851439,435.2592592592592,0.2005505368540905,0.06450804722724442,0.3004598888830707,0.12433956409434094,-0.15899831619582902,0.06109273638937446,228.65180361560905,240.03251549018603,11.380711874576988,3.0713148020730032,3.077383840297069,0.006069038224064755
C,32,10,2099.722222222222,2637.8333333333335,407.3317739854046,59.56846273436739,10.885052142345216,7.293711560076545,431.07407407407396,0.21097412787160616,0.0853357989802828,0.2590182472726548,0.11021712963517012,-0.14716144952118435,0.06249433910978717,192.01784500619002,224.68530530340516,24.56190808315282,3.0636244523745453,3.0842668956285153,0.01673818111428699
C,33,10,2064.0,2100.1666666666665,36.16666666666671,55.478688234973085,10.416018644008956,0.8265706206767606,533.074074074074,0.21808976239349664,0.08952315161553341,0.235125329022931,0.10369479415638315,-0.138540747536812,0.061267162766042084,185.12201769057734,186.9671956592216,1.8451779686442498,3.0588281408955567,3.061466656562066,0.0026385156665087463
C,34,10,1927.4166666666667,2918.1666666666665,777.1092233472158,58.458142642230904,12.821942753874838,3.0229338653125333,413.62962962962973,0.20818677216675577,0.09079988783850669,0.2612852922591656,0.13450205208497992,-0.1488802551596304,0.07817351918807805,181.79215357060582,236.27515617730535,43.221609466776414,3.0558950193428793,3.0813419397813155,0.022918223014758685
C,35,10,2300.722222222222,3053.5,617.5820427181226,56.925021222439206,9.934652533802213,4.760337595118122,402.55555555555543,0.23921883823109122,0.09339012428698494,0.26844497156256025,0.10854438446444566,-0.1588150230244457,0.06596621181654805,197.28688458811325,225.78412682216563,23.338731070135978,3.067679762835132,3.0776626342126607,0.008103827278774595
C,36,10,1430.8194444444443,1620.5,168.2268649218742,61.597505424918374,11.958284267005292,5.0205776483457525,489.51851851851853,0.18323632947572221,0.05857226577774058,0.25550557145702796,0.10791804155885838,-0.13725729082236116,0.056850677894733366,158.09494138972778,168.13876853447536,8.871186312357525,3.0319175218887278,3.051700395512619,0.018798349553287495
C,37,10,2865.75,3251.5,321.66446968643885,52.7907941856048,10.520201354535837,4.156936535228337,449.81481481481484,0.2381072144530029,0.09901798393943056,0.22681705210255484,0.10823530141200881,-0.1386720320942789,0.06933483953999771,223.62811434498715,239.60848951063863,17.633422121644468,3.0679488626062317,3.078835463413063,0.009922075555062304
C,38,10,3017.0833333333335,3625.5,569.4767325801281,60.65336165358351,10.341003287931626,3.3285856650532017,439.77777777777777,0.24466903763798617,0.11623163689373867,0.3040213269888225,0.1316895102901017,-0.17415890105537743,0.0775617131539,242.93201042679758,286.8020681118865,42.86786544540595,3.072106957212242,3.094687213791206,0.02823417488335125
C,39,10,2253.972222222222,3019.1666666666665,638.5033761085874,58.10722020728753,12.259946002810876,6.215164300504952,437.70370370370375,0.19251110194304777,0.0833663168768794,0.22562473925292578,0.10953688449080075,-0.1273211248909048,0.0635830839101736,203.39827628999566,238.1272725726733,33.42233436571439,3.0702399910376026,3.084845122738804,0.013794410991726161
C,40,10,2328.944444444444,2649.1666666666665,336.86954863970976,48.69888148881049,8.839719835446916,2.782147669595201,401.40740740740745,0.27113437087260234,0.11352747629079557,0.21369141421506868,0.10037482702522878,-0.13972027798937772,0.0712396183518882,200.39855688076705,214.3617843872461,15.295422808446071,3.064577730457691,3.0743842408195525,0.008108891444722119
C,41,10,2188.1388888888887,2776.8333333333335,513.226170441703,69.02024373936801,13.674165153619755,5.458237842507329,452.5925925925926,0.19204526684753484,0.07151627487697058,0.35251613753817274,0.1966183830231031,-0.17441569448865138,0.07451984676545854,192.21956658038104,215.20408836543984,21.836948137306752,3.064169226557446,3.075615371975941,0.012021550160874491
C,42,10,2380.055555555555,2896.1666666666665,479.3189532309364,51.574930886826316,9.99245294576984,2.861672434566824,433.3333333333332,0.2679797510802929,0.10397209730431073,0.23966593702418346,0.11003770591107746,-0.14940463290578584,0.0729876320977718,209.09026763014666,224.55704653312168,16.229449627059143,3.0739940523852654,3.0840595127369923,0.009494466702093947
C,43,10,2010.9444444444443,2148.8333333333335,122.95177457564803,46.77342182507082,9.121293183061118,3.1327315756117122,450.8888888888889,0.24149104880901814,0.07071868722414563,0.17560745436104205,0.09748831059479669,-0.1116568940004961,0.06331192803468787,199.39855688076696,205.92388155425115,5.647519255955523,3.0715276933235605,3.0751908594069963,0.003909377763973688
C,44,10,1571.5555555555559,2231.8333333333335,562.4311363888374,49.41308135377043,11.758379871500416,4.380452287548022,446.77777777777777,0.24581254884587392,0.1377340411523417,0.17803940195923484,0.09615192117447406,-0.1144828249182475,0.06995537488662529,189.32405389690837,223.46060590600663,30.538471456561894,3.0631657710426676,3.079191721383792,0.015576499061408367
C,45,10,2091.118055555556,2658.1666666666665,487.95838472644965,43.657115084023026,6.876137461303807,2.9366805485033383,402.6666666666666,0.3232604819159161,0.11876914722165947,0.18478781506464748,0.09272235175579562,-0.13191706680111603,0.06831534535667767,191.94212750562596,215.39935051131548,19.250718471648465,3.067362498173942,3.074221838032777,0.007221008911844046
C,46,10,2915.5,3002.1666666666665,86.66666666666667,42.30894752207072,5.946743822402332,1.5038780041130941,457.0370370370371,0.3654410189273822,0.13093240331679434,0.17627513920259216,0.09163109341580226,-0.13329288852468094,0.07217416067038185,235.1775251043675,238.26127932385774,3.0837542194902787,3.078120089516492,3.0822401808635504,0.004120091347057819
C,47,10,2736.722222222222,3563.1666666666665,688.0944601141537,44.81715268883429,6.309919911179556,4.919784195287331,521.8888888888889,0.2640487904550323,0.09311947866410686,0.1693993162321558,0.08011884105776163,-0.11218903872136395,0.05652393430884358,225.53088008732357,263.19834038453877,34.92165006095501,3.071555708738238,3.083012028794146,0.012430290294005266
C,48,10,3214.194444444445,4611.5,1067.0413996923232,46.23411725084197,7.040904522087753,2.821436929418327,429.6296296296296,0.27846533271247603,0.09349479198883336,0.1937052896166315,0.09022741737518619,-0.1292366631312673,0.0623347408009981,242.380964264555,308.36416527889156,50.15060154651345,3.067231962097976,3.0891102763164207,0.020180541166643053
C,49,10,2339.3333333333335,2576.1666666666665,236.83333333333334,41.53096982268089,6.555735858297037,2.078299023322255,501.2592592592591,0.28797651036781874,0.10523764420479774,0.14526549966188626,0.08224230990803931,-0.1028906048867065,0.06060213861333671,214.7898748030668,227.80375165651427,13.013876853447536,3.071670524645922,3.07821452557528,0.006544000929359956
C,50,10,3016.5,3392.5,376.00000000000006,44.73002899893885,5.988392511756803,1.2770568219837302,427.11111111111103,0.32533403368753244,0.10385577425126384,0.19160344325158796,0.08000944731486505,-0.13504919551339742,0.05899348835133783,225.7188069912012,243.04232790736035,17.32352091615905,3.073210578556845,3.0798737751231857,0.0066631965663396615
C,51,10,2640.75,3059.3333333333335,418.5833333333333,48.65123317899478,8.206578049749506,2.893031390136444,458.4259259259258,0.30993943697778475,0.11278146845272174,0.23187801109717265,0.0946771413778504,-0.15647663932126735,0.06706294674375358,211.3331889080371,228.6754928862308,17.342303978193726,3.0713127679363823,3.0769396815240415,0.0056269135876591365
D,1,10,2776.694444444444,3768.5,731.6706820206804,42.37945078987979,9.977491755713109,3.2485119791249595,403.59259259259267,0.1911442302370625,0.07700122864432567,0.10929047420547072,0.08653023192321924,-0.06912061109643237,0.05773485516725326,221.96886510345269,251.99901380238987,24.074844519166238,3.0750437861221904,3.0846874602034737,0.008220631658423894
D,2,10,2829.6666666666665,4632.833333333333,1455.3199119129451,41.69980577126139,10.484819767408501,2.550277790246657,403.0370370370372,0.19136974131884799,0.07946528107845872,0.10584703290131971,0.14499508002187345,-0.06689077115197624,0.05882064810659856,218.60673788327335,293.2122172379862,63.640668843007006,3.06596361946702,3.09210846208239,0.022619489175035683
D,3,10,2974.8611111111113,4248.166666666667,1084.978748929383,37.55775876159459,7.6918816971790775,3.2298414965347093,462.07407407407396,0.1990343296645927,0.07644932302071741,0.07549808066789199,0.07039280948565038,-0.050674113775741714,0.04894101257974828,223.5913418514663,274.6264308003594,43.770350282774075,3.0710449776802577,3.089793361229335,0.019353571609368788
D,4,10,2263.5208333333335,2996.8333333333335,587.3931862319342,39.797187651507,7.62851395688475,3.3205758557832006,402.51851851851853,0.17290557097922435,0.07159967388004107,0.08690386040597954,0.0710283853294424,-0.05571233991366242,0.04878937616991145,198.40256320478866,228.63217878126045,26.8559642268016,3.0584716724420873,3.075138949397072,0.016882269589408413
D,5,10,2047.2569444444443,3088.5,859.3276569832623,40.563467896910204,11.879080453980201,5.389909320604154,443.4444444444445,0.16805893790045356,0.06861841489456726,0.08105184164505753,0.07532213644929821,-0.05125893191716364,0.04548652147581913,198.98699483032456,241.88463188555406,35.336480786732444,3.0576385228727148,3.076429505639546,0.026619055843352172
D,6,10,2214.1,3384.1666666666665,933.0982791829318,42.58015155053713,9.950782512108903,4.331469960813355,415.37037037037027,0.1665741897712882,0.06628723309621437,0.09788478039465738,0.07180529367127277,-0.06072607328917157,0.046481569487697945,195.7241525166694,240.19427594826564,35.273148902350144,3.0645983818480453,3.080728760066449,0.014091621807720169
D,7,10,3048.0000000000005,3465.5,417.5,42.805801858635355,7.595313754625658,3.6738572297015266,439.1851851851852,0.1505937710468772,0.054492987660630376,0.09360738438789229,0.05529348550819068,-0.05617037508709516,0.035190860736533235,235.01576464628798,253.73674828092211,18.72098363463408,3.0798286032056907,3.0877504583207607,0.007921855115071045
D,8,10,2401.423611111111,3709.5,1051.7923003964167,47.24606462584913,12.487818324176345,5.375093094141504,438.5555555555555,0.15372312847647637,0.06369687434524235,0.12476476787112815,0.09026899063381526,-0.07288602340748002,0.0552041676852005,210.42356609612898,307.01695509211066,65.61650659598796,3.0454050705313027,3.091769131774582,0.044876841982421305
D,9,10,1839.25,2299.5,438.49092045551544,47.81388743594007,15.4982082948558,2.061207001497395,447.92592592592604,0.13458119028838098,0.06373957625984918,0.11547943667240557,0.09727664946480502,-0.06624264518259702,0.05930785716130477,184.50368756197113,210.3144058460025,26.10961357135794,3.050528977288463,3.0728552965971385,0.025303239691670882
D,10,10,2435.1666666666665,2753.1666666666665,318.0,36.00133545677634,9.001807372562679,2.045681057183946,475.59259259259255,0.1570105403116546,0.06520886784852509,0.04960579808775811,0.06937568435667078,-0.031947629004953806,0.050028213247673925,204.8360628984877,224.8331889080371,19.997126009549486,3.067708595515981,3.0774522259053128,0.00974363038933168
D,11,10,2448.8888888888882,3484.5,786.732947637374,36.95517670711747,7.686090271124122,3.5178361134689085,405.18518518518516,0.1818034170630358,0.07048784266663445,0.06007045387492077,0.07083991155876083,-0.03704400798068378,0.051832270513782856,206.0626301477545,251.9320104267977,36.693951542783815,3.064535640790259,3.0829529715058386,0.016665573536793894
D,12,10,2503.611111111111,3450.1666666666665,724.6017908539689,39.88136660584916,6.874372521852365,4.199975675972444,475.55555555555566,0.21525056955497135,0.08407504881543122,0.09944244185511293,0.0712711794070187,-0.06596266745100769,0.05140344103402764,206.4759678964449,249.39935051131542,32.599305313514364,3.062456180300339,3.0820035575733673,0.015243267473583857
D,13,10,2809.222222222222,3144.8333333333335,305.98530873530973,31.801046740285585,7.3855941956732485,1.009421089829373,428.4814814814816,0.12233743188133235,0.05747955645657656,0.004891490843055853,0.06240845501554406,-0.0003387114423825122,0.04465417747873609,223.34024355926385,229.81762850996176,5.883153776245938,3.0756131007430554,3.078800168846989,0.003023369113050583
D,14,10,3264.6666666666665,4120.5,742.8922606886877,34.93081877365382,5.881291479764826,3.321847477956146,461.1111111111111,0.18743930875573286,0.07093301192087242,0.049474391437740926,0.059127977570945865,-0.03353206271968621,0.04311634569306751,235.48062755562947,271.87888390465304,31.89703867671585,3.080070201718268,3.089253382742502,0.010585259844099033
D,15,10,2522.013888888889,3654.8333333333335,1033.3461892820967,35.39676298919853,6.294724278908549,3.4569464083501695,401.4814814814815,0.18120962332178384,0.06969435830611866,0.0522912550111167,0.06955697540311147,-0.03449497402943907,0.04432023788612267,203.2546214879053,254.17465111391698,46.88308013616351,3.0535843959132474,3.0861234601315726,0.03166428217475072
D,16,10,2211.166666666667,2478.1666666666665,240.41138304038031,38.863428869085304,6.744259372713077,2.992617626462332,549.5555555555555,0.1950548053772404,0.060917963489053324,0.08122839011525694,0.0533361066174986,-0.053269565866401185,0.03718250046132036,205.44130980419482,214.6044250743654,8.89773639618639,3.0572739504078896,3.0657950860630003,0.011665032953280896
D,17,10,2792.5833333333335,3568.5,671.1289453866915,41.01961527573519,8.457961910547708,5.31847122469867,404.8888888888889,0.25630152169786546,0.08903432530968325,0.11339506509888668,0.22007728220402165,-0.0720394507093275,0.0517967106394269,207.71677477306466,242.27515617730532,36.57129528736188,3.022024438832636,3.084776298472608,0.09340532451195432
D,18,10,1480.3333333333333,1566.8333333333333,86.5,36.348165117781676,9.817508274908825,1.2539321701612003,530.9629629629627,0.153178970170441,0.07199598887769294,0.04992686785235594,0.08909145175424747,-0.031143444532749365,0.05942769899274116,173.2837781486568,175.63386232588823,2.350084177231384,3.0603226445876093,3.064777806583295,0.00445516199568637
D,19,10,2438.7222222222226,2756.5,316.6192661294462,37.286837528015745,8.633327610217224,1.7876149733232787,405.1851851851853,0.19673158176547548,0.09227704714744611,0.0715704263297145,0.09481009190089452,-0.04875050271548171,0.07031268238259901,219.94238402551457,236.16077426046945,15.24096214408308,3.0739651117936475,3.0815411485017012,0.007567557116421468
D,20,10,2296.1666666666665,2919.1666666666665,489.421471967801,36.55609496889085,6.012068156372024,2.5584778213613077,400.4814814814815,0.20513058331747944,0.07364940047382978,0.06897045407766744,0.06374852829554638,-0.04767063916372646,0.044969232270674696,204.92061074852646,227.38547365786795,22.019059706492346,3.071184246101398,3.083945516902201,0.013299019995470262
D,21,10,2859.75,3683.8333333333335,763.79946779209,34.86465573643532,7.5487818759042,2.1540956811495655,402.7037037037037,0.16591680689941193,0.0737112383254818,0.04513888098306568,0.08269188964149192,-0.029997742216407584,0.059586446142963094,223.71533777783938,258.26127932385776,31.77014084236359,3.063796766134382,3.08037616307721,0.013643828023015827
D,22,10,2389.3611111111118,3189.8333333333335,694.797129996112,40.33552333034418,8.771718881238812,2.075993126874854,448.0,0.22649064507016695,0.09461011259507081,0.10659787499063463,0.09113688032701484,-0.07269865172368528,0.06571973093369167,202.24133985736913,229.2988454479271,26.00897153553872,3.0667288324259014,3.080246130377983,0.012791763961685769
D,23,10,2445.555555555556,3280.8333333333335,723.9492682432647,39.60030625158833,6.550254705219918,4.244785094305817,401.51851851851853,0.22091137248243883,0.07741538586321879,0.0988579060637587,0.07543931648446842,-0.06605557188581075,0.05527325185246639,203.1530422031971,240.38953809414124,32.05690226157645,3.068065892496652,3.080886352448635,0.0105993784278179
D,24,10,2981.7222222222213,3988.1666666666665,902.6329302673579,37.80665535446057,9.06798752939121,3.4777433543700718,403.5555555555552,0.1621230735040148,0.0684837637841403,0.06121849629018747,0.07770080950601226,-0.03875299238185923,0.05292330291084953,246.30442906255985,306.3641652788916,52.01315175796672,3.0741958881759484,3.0911907123626654,0.016337783341369073
D,25,10,2076.0,2993.8333333333335,765.5710914975662,46.890131140276914,13.374520479678402,4.97922547941693,485.51851851851853,0.1388542798236405,0.0719018433131144,0.10343046569151271,0.10301516425120279,-0.059204978318570266,0.06565977539806295,188.97317608912851,231.15096184329514,35.1629528024872,3.0534545442396,3.069764002250777,0.016284380955734434
D,26,10,2365.972222222222,3401.1666666666665,873.7137113074899,51.02677266778798,9.018376064429248,3.5385226573844246,400.5555555555556,0.2640832833715921,0.11062859054502426,0.22687067508852896,0.10631811671631508,-0.1445763457323854,0.07378714957632161,227.44497742519385,306.54555057131967,66.92913745188015,3.053197634528203,3.0908931238975654,0.038111723424472894
D,27,10,2691.444444444444,3330.8333333333335,643.723803623399,69.98674456993578,13.300571364304403,5.827745758143398,515.7407407407406,0.17234674493989385,0.06315568593311764,0.3278155041589519,0.23945974939795397,-0.15784462630622983,0.06553574945331175,235.80702246223896,289.16483869674266,50.61844741300257,3.075344506587708,3.08970022640577,0.01317507592689226
D,28,10,2323.7777777777774,2923.5,489.27330643436966,53.87578493403131,10.22483353000325,3.3391036151109064,405.6666666666666,0.2795031296555481,0.12214447496889018,0.272061036533586,0.12654751731079403,-0.16984774625715757,0.08454166647656697,200.27627854039056,219.7898748030667,17.081657760311625,3.0643063185776946,3.079801221039812,0.01809523637299334
D,29,10,1936.0555555555557,3068.8333333333335,903.3964715551016,59.069231850066785,14.81814572922813,4.710508233627622,483.4444444444446,0.20224007469071137,0.09454540930887127,0.2507219909383667,0.140948486707583,-0.14003224568484396,0.07606089932845339,191.55569172103068,275.11746015549903,62.10445379978225,3.0654870369962572,3.090738931775006,0.02039580009195883
D,30,10,1994.9222222222218,2720.1666666666665,598.1034665674093,59.03519755432668,15.541806903456688,6.781572825579833,400.62962962962973,0.17655261140904147,0.07793038880167685,0.22668023367974277,0.13589210699552956,-0.12408302862973858,0.06935170659795635,185.9635416547701,223.7898748030666,28.08903371515517,3.0592385586089166,3.0787638012990026,0.013944566067278957
D,31,10,2278.222222222222,2838.1666666666665,536.7757706967205,64.12890374154972,11.258645059527462,3.024232418081325,450.4814814814815,0.19699037555056118,0.06705233528562678,0.2926503514650998,0.12107616295484151,-0.15858535385769554,0.06416921724753134,199.83414690485395,233.44672905255914,27.737625458538602,3.0702302493711624,3.0777497531735363,0.007801388335643988
D,32,10,2815.2222222222213,3313.1666666666665,398.239650255002,60.58886652907146,10.353478685873801,7.847554692889446,403.22222222222223,0.22850496775329324,0.08108536106170604,0.3244976029729329,0.5652423071919991,-0.16664149882343618,0.07429820554527806,233.27898816457255,247.13708498984752,13.455090665543949,3.0744455360548515,3.082131507827436,0.008995529255342201
D,33,10,2996.6666666666665,3227.8333333333335,231.16666666666663,56.73203538785157,9.240542528807302,4.738922375648937,438.59259259259255,0.2652232707161954,0.08034092916788627,0.29115724510794033,0.11002687810860161,-0.17435213351738363,0.06621009607057883,235.21102679216366,249.81762850996185,14.606601717798213,3.0789889434453577,3.0899960163376323,0.011007072892275685
D,34,10,2493.277777777777,3076.5,639.2876543966082,51.45428510516837,8.18842105096292,3.004218505695446,401.55555555555566,0.29025967498384125,0.0930256465885511,0.2542771696032435,0.10482689422940328,-0.163116336141411,0.06777365226120387,206.18885669990115,228.11339571922576,20.545649101141745,3.0627900083487454,3.079125951884967,0.014922176569781216
D,35,10,2538.2499999999995,3680.5,1029.9540682525128,57.63518310438633,11.018239555340196,5.480361750387581,400.77777777777777,0.21939775972753786,0.08808092574049702,0.2533683008166801,0.10444547941928752,-0.14682158424430036,0.0619109666495165,205.041931092086,244.16077426046945,39.01171312457754,3.0683371351438127,3.081328067124493,0.016084382603604504
